	ID	NARRATIVE	HERO	VILLAIN	VICTIM	FOCUS	CONFLICT	STORY	ARTICLE	outlet	leaning	CO	RE	HI	EC	MO
72	846	DEBATE_AND_SCAM	SCIENCE_EXPERTS_SCI.REPORTS	GOVERNMENTS_POLITICIANS_POLIT.ORGS	GENERAL_PUBLIC	VILLAIN	PREVENT_RESOLUTION	INDIVIDUALISTIC	"Pope Francis Calls for ' Prompt and Effective ' Response to Climate Change The international summit "" Water and Climate : Meeting of the Great Rivers of the World , "" sponsored by the United Nations Economic Commission for Europe ( UNECE ) and other partners , is taking place in Rome 's Capitol building ( the "" Campidoglio "" ) from Oct. 23 - 25 . In the Pope 's written message to the meeting , conveyed by the Vatican 's Secretary of State , Cardinal Pietro Parolin , the pontiff expressed his concern for water conservation around the world , as well as his fervent desire that "" the threat posed by climate change to our brothers and sisters in the most vulnerable countries will find prompt and effective responses . "" In another speech at the summit Monday , Mr. Karmenu Vella , European Commissioner for Environment , Maritime Affairs and Fisheries , echoed the Pope 's concerns regarding climate change , tying it into the situation of the world 's rivers . "" We are here today because our climate is under threat , "" Mr. Vella said . "" Seasonal river flows are changing , and floods and droughts are more severe , more frequent than ever before . "" Climate change is raising the temperature of rivers and lakes , with major impacts on ecosystems and water quality . These problems are just as real in Europe as they are elsewhere around the globe , "" he asserted . The European Commissioner insisted that the key to addressing the problem of climate change and avoiding a "" point of no return "" is to be found in "" political will . "" The Paris Agreement reminds us of the need to prepare and adapt , and to build up our climate resilience , "" he said . In a major report last week , the prestigious UK journal , The Lancet , suggested that pollution of air and water , rather than carbon - induced global warming , is the real crisis facing the world , one being overlooked by environmental activists . The Lancet revealed that pollution - related diseases were responsible for an estimated 9 million premature deaths in 2015 , or some 15 times more than from all wars and other forms of violence combined . Pollution is not only the largest environmental cause of disease and premature death in the world today , the study found , but diseases caused by pollution were responsible for roughly 16 percent of all deaths worldwide—""three times more deaths than from AIDS , tuberculosis , and malaria combined and 15 times more than from all wars and other forms of violence . "" Curiously , neither the European Commissioner nor the Pope made any mention to the extraordinary number of deaths caused by water and air pollution , preferring instead to focus on the nebulous and ideologically charged notion of anthropogenic climate change . While to date there has not been a single documented case of a person being killed by carbon dioxide related "" global warming , "" real pollution of air , water and land is killing an average of 25,000 people every day across the globe . Late last week , a report out of Canada suggested that many nations around the world have quietly begun ignoring or abandoning the energy goals outlined by the Paris Climate Accord . According to Lawrence Solomon of Energy Probe , a Toronto - based environmental organization , Canadian Prime Minister Justin Trudeau is one of the only signers of the Paris agreement who is actually abiding by the exacting demands of the accord . Solomon proposed that while feigning interest in global warming is politically expedient , most people are unconvinced that it poses a real problem — unlike the real pollution that is killing millions . In an essay in Friday 's Financial Post , Solomon said that "" most signatories are ignoring , if not altogether abandoning Paris commitments , undoubtedly because voters in large part put no stock in scary global warming scenarios . "" Trudeau now stands almost alone in sincere support of Paris , "" Solomon wrote . "" The populist backlash — a revulsion at top - down governments laden with jet - setting politicians landing in posh places to preach restraint to the masses — has swept America with Trump 's election , Great Britain with Brexit , much of Europe , and Australia . "" In the process , global warming enthusiasts are being swept out , "" he said ."	Breitbart	questionable_source	False	False	False	False	True
73	848	NO_NEED_TO_ACT	GOVERNMENTS_POLITICIANS_POLIT.ORGS	LEGISLATION_POLICIES_RESPONSES	GENERAL_PUBLIC	HERO	FUEL_CONFLICT	INDIVIDUALISTIC	"Report : Most Signatories Are ' Ignoring ' or ' Abandoning ' Paris Climate Commitments According to Lawrence Solomon of Energy Probe , a Toronto - based environmental organization , Canadian Prime Minister Justin Trudeau is one of the only signers of the Paris agreement who is actually abiding by the exacting demands of the accord . Meanwhile , Solomon notes in an essay in Friday 's Financial Post , "" most signatories are ignoring , if not altogether abandoning Paris commitments , undoubtedly because voters in large part put no stock in scary global warming scenarios . "" Trudeau now stands almost alone in sincere support of Paris , "" Solomon writes . "" The populist backlash — a revulsion at top - down governments laden with jet - setting politicians landing in posh places to preach restraint to the masses — has swept America with Trump 's election , Great Britain with Brexit , much of Europe , and Australia . "" In the process , global warming enthusiasts are being swept out , "" he writes . Last week , Australia rejected its Clean Energy Target ( CET ) , a lengthy proposal that would have forced electricity utilities to rely on renewables and other low - emission sources for a substantial percentage of their production . The measure had been put forward as a way of complying with requirements of the non - binding Paris agreement . Earlier this month , the prominent Australian economist Judith Sloan wrote a scathing essay decrying renewable energy as the greatest "" scam "" being perpetrated against taxpayers and consumers , greater even than Ponzi , Madoff or Enron . While sinking enormous financial resources into propping up renewable energy prospectors , national governments are providing no perceptible benefits to their citizens , Sloan wrote . "" With very few exceptions , governments all over the world have fallen into the trap of paying renewable energy scammers on the basis that it is necessary , at least politically , to be seen to be doing something about climate change , "" Sloan writes , before providing readers with an avalanche of economic data to back up her assertion . Apparently , Sloan 's arguments and those of like - minded analysts prevailed on policy makers , and the country rejected the CET with its taxpayer funded subsidizing of renewables . A second blow to disciples of the Paris Climate Accord was last week 's Austrian election , Solomon argues , "" which saw two conservative parties with no interest in climate change — it was n't even an election issue — come in first and second , making them likely to form a pro - carbon coalition government . "" Germany , too , which has been a staunch proponent of anti - climate change regulations , has fallen "" hopelessly behind in meeting its carbon targets , "" according to a leak . The current state of affairs has not only undermined Germany 's climate policy , but also jeopardizes "" Germany 's international reputation as a climate leader , "" Solomon asserts . According to the analyst , popular opinion against German Chancellor Angela Merkel 's "" Energiewende "" ( energy transition ) policies , which had doubled electricity prices , played no small part in Merkel 's terrible showing in last month 's national elections . Costs of the ill - fated Energiewende now total some € 650 billion , a bill that weighs heavily on the shoulders of German taxpayers . Late last year , to their national embarrassment , the Germans had to be bailed out of a small energy crisis by Poland when the wind failed to blow for several days and a thick fog surrounded many parts of Germany , driving the output from renewables to just 4 percent of total demand . It was coal - fueled Poland that had to rescue Germany from its self - induced energy crisis . "" Merkel may now be unable to form a government without the support of the libertarian Free Democratic Party , which demands an end to renewables subsidies , "" Solomon notes . And so around the world — except in Trudeau 's Canada — nations are once again turning back to inexpensive coal rather than pouring more money into costly "" renewables , "" and coal plants are being built at five times the rate that old plants are being decommissioned . This quiet revolution may simply be a welcome return to common sense and realism . After all , once the photo ops are finished and the politically correct accords are duly signed amidst solemn brow furling , political leaders must get back to the business of meeting the real needs of their citizens — which all depend on the availability of affordable energy ."	Breitbart	questionable_source	False	False	False	True	False
74	878	12_YEARS	ENV.ORGS_ACTIVISTS	GOVERNMENTS_POLITICIANS_POLIT.ORGS	ANIMALS_NATURE_ENVIRONMENT	VILLAIN	PREVENT_CONFLICT	HIERARCHICAL	"US approves Alaska offshore oil & gas drilling , enraging environmental groups The US arm of a European multinational oil and gas company has been approved to begin exploratory drilling in Alaska 's Beaufort Sea . Environmentalists argue the Trump administration does n't have the authority for such a move and it would endanger land and marine life . The Bureau of Ocean Energy Management ( BOEM ) gave conditional approval late Wednesday to Eni US , the US subsidiary of the Italian company Eni S.p . A. , to drill four exploration wells from Spy Island , an artificial island created in the Beaufort Sea in Alaska . Drilling can only be conducted in the winter months , and is scheduled to begin in December 2017 and end in May 2019 , BOEM said . The permit is for preparatory work , and does not authorize Eni to produce oil . "" Over the past 30 days BOEM has been carefully evaluating the EP ( exploration plan ) in accordance with federal law and regulations ... [ including ] site - specific Environmental Assessment ... [ and ] conclude with a Finding of No Significant Impact , "" BEOM said in a statement . The Obama administration banned oil and gas exploration in most of the US 's Arctic Ocean and Atlantic Ocean waters last year , but President Donald Trump ordered Interior Secretary Ryan Zinke in April to review the ban with the goal of opening up offshore areas for oil and gas drilling . Eni 's lease was due to expire at the end of 2017 , according to Kristen Monsell , an attorney for the Center for Biological Diversity . The Trump administration provided the public only 21 days to review and comment on the exploration plan and only 10 days to comment on scoping for environmental assessment , according to Monsell . "" Approving this Arctic drilling plan at the 11th hour makes a dangerous project even riskier , "" Monsell told the Guardian . "" An oil spill here would do incredible damage , and it 'd be impossible to clean up . "" The Center for Biological Diversity , Greenpeace and REDOIL , a coalition of Alaska native groups , sued the Trump administration on May 3 , citing the risk of offshore oil and gas exploration development to local communities and wildlife . The lawsuit also argued that Trump 's reversal of the ban exceeded his constitutional authority and was thus unlawful . In the lawsuit , the groups argued the Chukchi and Beaufort Seas are still undeveloped and are home to a rich array of unique wildlife species including polar bears , walruses , whales , seals , other mammals , birds and fish , some of which are classified as threatened or endangered . "" Some of these animals also support thriving indigenous Alaska Native cultural and subsistence activities , "" stated the complaint . "" Several Arctic mammals , including polar bears and bearded seals , have been listed under the ESA ( Endangered Species Act ) . "" The region serves as important nurseries , feeding grounds and transit routes for marine animals . Seismic surveys and drilling activities could cause disruption and threaten wildlife directly . The area is "" remote and foreboding , "" the complaint said . In winter , the seas are covered in ice and shrouded in darkness , it is prone to storms and fog , and there is little infrastructure to support industrial activity , with just small communities , and few jet runways . The region is hundreds of miles from the nearest Coast Guard station . Mentioned in the complaint is Shell Oil 's exploratory adventures in the Beaufort and Chukchi Seas in 2012 , which led to a series of problems , mistakes and violations of environmental laws . During testing in the placid waters of Puget Sound , Shell destroyed its oil spill containment drone . On the way north , its drillship , the Noble Discoverer , dragged its anchor and nearly ran aground while moored near an Alaskan island . Once at the drill site in the Chukchi Sea , Shell had to undertake an emergency maneuver to relocate the drillship to avoid a large ice floe . On its way back from the Beaufort Sea , it lost control of its drilling vessel , the Kulluk , which ran aground in the Gulf of Alaska in severe weather and had to be towed to Seattle , Washington and then scrapped . The US Coast Guard cited the Noble Discoverer for numerous deficiencies after the drilling season , and the EPA determined Shell had violated the Clean Air Act during its drilling efforts and fined the company $ 1.1 million . Its drilling contractor pleaded guilty to eight felony offenses relating to environmental pollution and safety and agreed to pay $ 12.2 million in fines ."	RT	questionable_source	True	False	False	True	False
75	124	ENDANGERED_SPECIES	SCIENCE_EXPERTS_SCI.REPORTS	INDUSTRY_EMISSIONS	ANIMALS_NATURE_ENVIRONMENT	VICTIM	PREVENT_CONFLICT	HIERARCHICAL	These 3 supertrees can protect us from climate collapse Dozens of countries have extraordinary tropical forests , but three stand out : Brazil , Indonesia , and the Democratic Republic of Congo . These countries not only have the largest areas of tropical forest within their borders ; they also have the highest rates of deforestation . Dozens of countries have extraordinary tropical forests , but three stand out : Brazil , Indonesia , and the Democratic Republic of Congo . These countries not only have the largest areas of tropical forest within their borders ; they also have the highest rates of deforestation . We traveled to protected areas deep inside these countries to learn the superpowers of three tree species that play an unusually important part in staving off environmental disaster , not just locally but globally . These trees play many ecological roles , but most impressive is how they produce rainfall , remove carbon dioxide from the atmosphere , and support hundreds of other species . If these ecosystems collapse , the climate effects are likely to be irreversible . And so what happens to these forests truly affects all life on Earth . This is the story of three trees at the center of our climate crisis that provide big benefits to you , me , and the whole world . Meet the trees , get to know their superpowers , and learn how scientists are trying to protect them . This project was supported by the Pulitzer Center .	vox	left_bias	False	True	False	False	False
76	254	YOURE_DESTROYING_OUR_FUTURE	ENV.ORGS_ACTIVISTS	GOVERNMENTS_POLITICIANS_POLIT.ORGS	GENERAL_PUBLIC	HERO	FUEL_RESOLUTION	EGALITARIAN	"Activists Press Congress to Help Black Communities Fight Climate Change Advocates of man - made climate change believe that it causes strong storms , rising tides , and hot temperatures , and that black communities are disproportionately hurt by the effects of "" global warming . "" That was the topic at a recent roundtable discussion in Washington , DC , where Bloomberg Environment reported that activists at the event said Congress needed to take action . "" People of color have always been on the front line of this movement , "" Alaina Beverly , a former Obama White House urban affairs official who is now vice president for urban affairs at the University of Chicago 's Office of Federal Relations in Washington , said at the event . "" We 're hit first and hit worst . "" This is our issue , "" Beverly said . Bloomberg Environment reported on how blacks are allegedly suffering from climate change - related hardships : Most of the worst effects of climate change are hitting — and lingering in — poor black neighborhoods in the South , according to the Rev. Leo Woodberry , executive director of the New Alpha Community Development Corporation in Florence , S.C. In coastal South Carolina , for example , residents in largely black towns have been told they wo n't be eligible for flood insurance if they do n't elevate their homes ; but a survey of local engineering groups showed the cost starts at $ 20,000 for a 900 - square - foot house , Woodberry said . In New York City , many residents who die from heat stroke are African American , Peggy Shepard , executive director of West Harlem Environmental Action Inc. , also known as WE ACT for Environmental Justice , said at a Sept. 12 roundtable hosted by the Congressional Black Caucus Foundation , where Beverly and Woodberry also spoke . "" This is about social disruption , "" Shepard said . "" Extreme heat is killing thousands every year . "" Bloomberg Environment cited a University of California at Berkeley study that said blacks are 52 percent more likely than whites to live in so - called "" urban heat islands , "" where the sun beams down on brick , concrete and asphalt . "" There 's no question that this is a topic area that black politicians , including the CBC [ Congressional Black Caucus ] , have not focused on as much , "" Thomas A. LaVeist , dean of Tulane University 's School of Public Health and Tropical Medicine , said in an interview . "" And I think it 's because the stereotype is that the environment is about tree hugging or saving exotic birds . "" Members of the Congressional Black Caucus say they 've heard the call and are working on solutions , "" Bloomberg Environment reported . "" The caucus is made up of 55 African American members of the House and Senate . "" I think we 're going to be energetic in supporting any legislation that is aimed at improving the environment , but I also have to tell you how congested the major issues have become , "" Rep. Emanuel Cleaver ( D - MO ) said in the Bloomberg Environment article . Cleaver said lawmakers could add language to the Federal Emergency Management Agency 's ( FEMA ) budget to put resources in poor black communities , and the National Flood Insurance Program could add more protections for black communities . Bloomberg Environment reported that some are already putting out legislation with this goal in mind , including Reps . Maxine Waters ( D - CA ) , Raul Grijalva ( D - AZ ) and A. Donald McEachin ( D - VA ) . "" For African Americans and people living in urban poor communities , it provides them with an empowerment tool to enforce the law , to demand action , and to try to get remediation done , "" Grijalva told Bloomberg Environment . "" Deparately , Rep. Kathy Castor ( D - Fla. ) , chairwoman of the House Select Committee on the Climate Crisis , is working on a climate bill to be rolled out in March that , among other things , will aim to help communities of color living near pollution sources , "" Bloomberg Environment reported . "" Many House Democrats think there 's value in putting these measures up for a vote , even if they have little chance in the Senate now , to send a message . "" The article also quoted Rep. Alexandria Ocasio - Cortez ( D - NY ) about her Green New Deal resolution that puts social justice even above climate change . "" think it 's backwards and shortsighted to say , ' Well , let 's just throw a bunch of solar panels on everyone 's roof and call it a day , ' "" Ocasio - Cortez said . "" Because you can not build a winning political coalition to fight climate change on just technocratic solutions . "" By fighting for the actual justice and livelihood of working people , you are going to create the political energy to actually address climate change , "" she said ."	breitbart	questionable_source	False	True	False	True	False
77	326	EVERY_LITTLE_HELPS	GENERAL_PUBLIC	GENERAL_PUBLIC	ANIMALS_NATURE_ENVIRONMENT	HERO	FUEL_RESOLUTION	INDIVIDUALISTIC	"Company bans meat for employees on business ... If WeWork employees want a burger while on business , the money is coming out of their own pockets . The global workplace startup told employees this week that the company will ban employees from expensing meals that contain red meat , pork or poultry , Bloomberg reported . The company wo n't provide meat for events at its 400 locations , either — part of an effort to reduce its environmental footprint . "" New research indicates that avoiding meat is one of the biggest things an individual can do to reduce their personal environmental impact , even more than switching to a hybrid car , "" WeWork co - founder Miguel McKelvey said in an email to staffers . The no - meat policy will also affect self - serve food kiosks at many of WeWork 's 400 locations worldwide , according to Bloomberg . Employees wanting "" medical or religious "" exceptions can hash those out with a company policy team . WeWork boasts 6,000 employees worldwide , according to Bloomberg . The company estimates its no - meat policy will save 15,507,103 animals by 2023 , according to Business Insider , along with 16.6 billion gallons of water and 445.1 million pounds of carbon dioxide , the heat - trapping gas that alters Earth 's climate . WeWork confirmed the policy change to both news outlets . WeWork is perhaps the most well - known company to emerge offering co - working spaces to freelancers , small businesses and even employees of large companies such as Microsoft . The Motley Fool named it one of the top five most valuable startups in America ."	drudgereport	right_bias	False	False	False	False	False
78	370	CLIMATE_SOLUTIONS_WONT_WORK	GOVERNMENTS_POLITICIANS_POLIT.ORGS	LEGISLATION_POLICIES_RESPONSES	ANIMALS_NATURE_ENVIRONMENT	VILLAIN	PREVENT_RESOLUTION	INDIVIDUALISTIC	"The LA Times Inadvertently Admits Trump Is Right About What 's Causing California 's Massive Wildfires Adopting more active forest management policies such as increased thinning of trees and conducting controlled burns will help mitigate damage from future wildfires , the Los Angeles Times editorial board writes . Interior Secretary Ryan Zinke began advocating similar policy prescriptions earlier in 2018 after President Donald Trump blamed California 's "" bad environmental laws "" for creating a wildfire - prone environment . California forests have grown drier and less healthy from overcrowded trees , infestations of bark beetles and the effects of climate change , the LA Times writes . California 's restrictions on active forest management have contributed to the poor and worsening conditions of the forests , allowing them to grow uninhibited while suppressing fires that would normally naturally control the forests ' growth . "" Fire is not necessarily bad for forests . California used to burn with regularity , and low - intensity fires are vital in some ecosystems to clear excess brush and small trees from the landscape , "" the editorial board writes . "" But there 's been a change in fire behavior over the last century , as the state and federal government began dousing the blazes . Decades of fire suppression have allowed forests to grow dense with trees . "" Combined with drought , insect infestations and the stress of a warming climate , those management practices have led to more intense and destructive fires that are more dangerous to people living near the forests and more damaging to air quality , "" the op - ed continues . California 's environmental laws entered the national spotlight in early August when Trump blamed them for the severity of the wildfires that were ravaging the state . Interior Secretary Ryan Zinke was soon at the front of the administration 's push for California to begin adopting more active land management policies . Zinke traveled to California to see the damage from the fires and meet with local officials and firefighters Aug. 13 . Zinke ramped up calls for greater forest thinning while also dismissing the idea that climate change is playing a significant factor in the wildfires ' intensity . "" I 've heard the climate change argument back and forth , "" Zinke told Sacramento - based KCRA . "" This has nothing to do with climate change . This has to do with active forest management . "" California Democratic Gov. Jerry Brown partnered with state lawmakers to introduce changes to the state 's policies . The bill would grant $ 1 billion toward forest thinning and ease regulations on cutting trees on private property , according to the LA Times ."	thedailycaller	right_bias	True	True	False	False	False
79	379	DEBATE_AND_SCAM	SCIENCE_EXPERTS_SCI.REPORTS	GOVERNMENTS_POLITICIANS_POLIT.ORGS	NONE	VILLAIN	PREVENT_RESOLUTION	INDIVIDUALISTIC	"North Carolina Gov Roy Cooper Says New Green Policies Will ' Lessen The Impact ' Of Hurricanes North Carolina Democratic Gov. Roy Cooper signed an executive order Monday he says is meant to "" combat climate change "" and "" lessen the impact of future natural disasters , "" like hurricanes . Cooper 's order requires state agencies to encourage people to buy more electric vehicles , use more wind and solar energy , and cut energy use at state - owned buildings . Cooper also asked agencies to promote "" climate adaptation "" and green energy use , including wind and solar . "" strong clean energy economy combats climate change while creating good jobs and a healthy environment , "" said Cooper . "" With historic storms lashing our state , we must combat climate change , make our state more resilient and lessen the impact of future natural disasters . "" The order comes more than one month after Hurricane Florence dumped record amounts of rainfall over the Carolinas after making landfall as a Category 1 storm . Florence dumped 11 trillion gallons of rain over the Carolinas , causing devastating floods and taking more than 50 lives . Democrats and environmentalists claimed the storm was made worse by man - made global warming . Some scientists said warm waters "" supercharged "" Florence and sea level rise made storm surge significantly worse . However , not all scientists agreed . Cato Institute atmospheric scientist Ryan Maue pointed out that Florence formed over "" abnormally cool "" ocean waters , then weakened over cooler waters — the opposite of what forecasters expected . "" There is no reason to suggest that global warming or an ' ocean heat wave ' supercharged Hurricane Florence , "" University of Washington climate scientist Cliff Mass said in September . "" So the ' ocean heat wave ' theory is obviously bogus . "" The order comes more than one month after Hurricane Florence dumped record amounts of rainfall over the Carolinas after making landfall as a Category 1 storm . Florence dumped 11 trillion gallons of rain over the Carolinas , causing devastating floods and taking more than 50 lives . Democrats and environmentalists claimed the storm was made worse by man - made global warming . Some scientists said warm waters "" supercharged "" Florence and sea level rise made storm surge significantly worse . However , not all scientists agreed . Cato Institute atmospheric scientist Ryan Maue pointed out that Florence formed over "" abnormally cool "" ocean waters , then weakened over cooler waters — the opposite of what forecasters expected . "" There is no reason to suggest that global warming or an ' ocean heat wave ' supercharged Hurricane Florence , "" University of Washington climate scientist Cliff Mass said in September . "" So the ' ocean heat wave ' theory is obviously bogus . "" Mass also said that "" most of the major impacts of the storm was because it slowed down near the coast , causing an extended period of rain . "" He added there 's "" no credible theory of observational evidence that such slowing down has anything to do with global warming . "" While scientists predict continued global warming could make future hurricanes more intense , the latest United Nations climate report found that many studies showed a "" decreasing trend in the global number of tropical cyclones and/or the globally accumulated cyclonic energy . "" Cooper , however , says his executive order will make North Carolina "" more resilient and lessen the impact of future natural disasters "" by putting more electric vehicles on the road and cutting emissions . But even if Cooper 's plan achieves its goal of cutting state greenhouse gas emissions , it would have virtually no impact on projected global warming , based on climate model simulations . For example , the Obama administration 's pledge to cut U.S. emissions 26 to 28 percent below 2005 levels by 2025 was only projected to avert 0.001 degrees Celsius of projected global warming a year . If that 's the impact on future temperatures cutting emissions for the entire country would have , North Carolina 's emissions cuts would have an even less significant impact ."	thedailycaller	right_bias	False	False	False	False	False
80	11	ALL_GOING_TO_DIE	NONE	GOVERNMENTS_POLITICIANS_POLIT.ORGS	ANIMALS_NATURE_ENVIRONMENT	VICTIM	PREVENT_CONFLICT	EGALITARIAN	Tribe looks on helplessly as rainforest is destroyed by man and fire ... These devastating images show an indigenous family surveying the ruins of their homeland in the Amazon rainforest . Surrounded by dry soil and fallen timber , their native land has been all - but destroyed by rapid deforestation . During the day , the usually - fierce sun is obscured by a thick , grey smoke caused by deliberately - lit wildfires that are raging out of control across Brazil . The smell is of barbecue , caused by vast swathes of the world 's largest tropical rainforest going up in flames . Raimundo Mura , indigenous leader with the Mura tribe who live in a reserve near Humaita , Amazonas state said : ' For the forest , I will go on until my last drop of blood . ' All the trees had lives , they all needed to live , each in their own place . ' For us this is destruction . What is being done here is an atrocity against us . ' The rainforest is home to some one million indigenous people and three million species of plants and animals . But it is being decimated at record rates – burnt or cleared for farming and mining . Scientists have recorded more than 74,000 fires in Brazil this year – an 84 % increase compared to the same period last year . They can now be seen from space and have plunged the largest city Sao Paulo into darkness because of the heavy smoke . In total , the blazes have created a layer of smoke estimated to be 1.2 million square miles wide that spreads across Latin America to the Atlantic coast . Handech Wakana Mura , another local leader within the forest , said : ' With each passing day we see the destruction advance – deforestation , invasion and logging . ' We are sad because the forest is dying at every moment . ' We feel the climate changing and the world needs the forest . ' We need the forest and our children need the forest . ' Environmentalists and academics have blamed the Brazilian government , under far - right President Jair Bolsonaro , for a sharp increase in Amazon deforestation . The climate change sceptic swept to power in January promising to open up the Amazon to mining and farming . His rhetoric is said to have emboldened farmers to burn large sections of the rainforest for beef and soy production . Camila Veiga of the Brazilian Association of NGOs said : ' The fires are the consequence of a policy of environmental devastation , of support for agribusiness , of increasing pastures . ' The fires have been raging for around three weeks and an area the size of a football pitch is said to be lost every minute . Global concern is growing as the rainforest is key to tackling global warming because of the way it absorbs carbon dioxide and releases oxygen . Mr Bolsonaro largely ignored the issue at first and even attempted to blame environmental charities , accusing them of lighting the fires . Opposition MPs have said the raging infernos are a ' crime against humanity ' and blamed his policies for fuelling the blazes . French President Emmanuel Macron had called the wildfires an international crisis and said the leaders of the G7 group of nations should hold urgent discussions about them during their summit in France this weekend . Mr Macron tweeted : ' Our house is burning . Literally . The Amazon rain forest – the lungs which produces 20 % of our planet 's oxygen – is on fire . 'Mr Bolsonaro hit back at Macron , complaining he was the subject of a smear campaign and the media had exploited the fires to undermine his government . His chief of staff , Onyx Lorenzoni , also accused European countries of exaggerating environmental problems in Brazil in order to disrupt its commercial interests . Relations between Europe and Brazil are at a low , which has worried the powerful agriculture sector . Last week , Norway joined Germany in halting $ 60 million worth of Amazon protection subsidies , accusing Brazil of turning its back on the fight against deforestation . French and German leaders have also threatened not to ratify a trade deal between the European Union and Mercosur countries ( Argentina , Brazil , Paraguay and Uruguay ) to pressure Brazil into complying with its environmental pledges within the Paris Climate Agreement . In contrast , the UK is currently on a trade mission in Brazil attempting to forge closer ties post - Brexit . The neighbouring country of Bolivia is also struggling with wildfires , many believed to have been set by farmers clearing land for cultivation .	drudgereport	right_bias	True	False	True	True	False
81	192	ALL_TALK	NONE	GOVERNMENTS_POLITICIANS_POLIT.ORGS	ANIMALS_NATURE_ENVIRONMENT	VILLAIN	PREVENT_CONFLICT	EGALITARIAN	"Beto O'Rourke : just how green is the Texas Democrat ? It was not hard for Beto O'Rourke to seem like a champion of green issues during his eye - catching Senate campaign in America 's 2018 midterm elections – after all , he was up against Ted Cruz , a climate change denier . Now , as the former US congressman vies to be the Democratic candidate to run against Donald Trump in the 2020 race for the White House , he faces much closer scrutiny on the subject . Environmental advocates and experts wait to see if – as O'Rourke pivots from an election in a conservative - led oil state to a national primary race heavily influenced by left - leaning Democratic candidates – he will have more latitude and desire to put progressive green policies at the heart of his strategy . "" He did n't really emphasise climate change and global warming very much when he was running against Ted Cruz , but he 's got a field that is absolutely filled with people who are making it a campaign item for voters to consider , and I think he 's going to have to adjust his narrative when he 's out on the trail , "" said Robert Forbis , an assistant professor of political science at Texas Tech University . "" He 's going to have to take a pretty strong stand . "" The seeds of a decisive and urgent approach were visible in his first campaign visits to Iowa in March , when O'Rourke praised the radical climate change - led proposals in the Green New Deal , citing his home state 's struggles with extreme weather such as droughts and hurricanes . "" Storms like Harvey are only going to become more frequent and more severe and more devastating and ultimately they 'll compromise the ability to live in a city like Houston , Texas , "" he told the audience . O'Rourke signalled support for reducing the country 's dependence on fossil fuels and investing in green technology to reach net zero emissions . "" Some will criticise the Green New Deal for being too bold or being unmanageable . I 'll tell you what : I have n't seen anything better that addresses the singular crisis we face , a crisis that could at its worst lead to extinction , "" he said . "" Literally the future of the world depends on us . "" Cruz held his Senate seat with a narrow win over O'Rourke last November . The Republican has dismissed climate change as a "" pseudoscientific theory "" and wrote an opinion article in 2017 urging Trump to rip up the landmark Paris climate agreement . O'Rourke , meanwhile , wrote a blog backing the Paris accord and during six years in Congress he successfully worked to secure federal protection for more than 7,000 acres of mountainous land on the outskirts of his native El Paso . The League of Conservation Voters ' National Environmental Scorecard gives Cruz a lifetime rating of 4 % based on his voting record in Congress ; O'Rourke 's score is 95 % . Still , O'Rourke 's history on environmental issues is more complex than that number might suggest – perhaps unsurprisingly for a politician who hails from west Texas . Texas has more installed wind power capacity than any other state and solar power is growing . But the state 's economy is heavily dependent on the fossil fuel industry , which also wields immense political clout . O'Rourke received $ 476,325 in campaign contributions from oil and gas sources in the 2017 - 18 election cycle , according to the Center for Responsive Politics – second nationally to Cruz , albeit not from Pacs and a small percentage of his total donations . This helped fuel accusations that O'Rourke is more of a fossil fuel ally than his lofty rhetoric might imply . The Sludge , an investigative website , reported last December that O'Rourke 's Senate campaign failed to comply with a pledge not to knowingly accept contributions of more than $ 200 from the oil and gas industry . O'Rourke has not yet signed up to the pledge for 2020 . "" Already , five declared presidential candidates have officially signed the No Fossil Fuel Money pledge , meaning more than a third of declared Democratic candidates have done so , "" said David Turnbull , strategic communications director of Oil Change US , a group that urges politicians to commit to clean energy . "" We look forward to the sixth candidate signing the full No Fossil Fuel Money pledge , and we 're hopeful that Beto might be that candidate . "" O'Rourke 's campaign did not respond to questions about whether he plans to sign the pledge or how his qualified support for natural gas is compatible with the Green New Deal . In 2015 , O'Rourke twice voted to repeal the nationwide ban on exporting crude oil internationally , arguing that lifting the prohibition would boost the economy and national security . "" We have seen the result , which is an emergency of booming fossil fuel production here in the United States at precisely the time we need to be urgently moving away from those dirty fuels , "" Turnbull said . "" similarly problematic , Beto has pointed to fracked natural gas as a potential part of the solution to the climate crisis when the reality is that there is simply no room for new fossil fuel development of any sort , including fracked gas . Like with his support for the removal of the crude export ban , we hope that when Beto lays out his full climate policies it will reflect the fact that we ca n't afford any new fossil fuels of any sort , including gas . "" Given Texas 's critical importance to the environmental and economic future of the country , a Texas presidential candidate can deliver a powerful green narrative , said Luke Metzger , executive director of Environment Texas , an advocacy group . "" I think Texas has a real interesting story to tell in terms of our both being number one in the country for global warming pollution but also being number one for renewable energy , "" he said . To be able to come from Texas and show we can reduce our pollution , we can invest in clean energy ... I think that 's a strong message . "" "" """	theguardian	left_center_bias	True	False	False	True	False
